id,accepted_plant_name_id,match_type
202639,371262-az,strict match
2321352,1228602-az,strict match
202643,1228677-az,strict match
511497,1228651-az,strict match
202621,1228650-az,strict match
2566205,1228727-az,strict match
511502,1228652-az,strict match
2321345,1228591-az,strict match
202619,1228656-az,strict match
1186091,896836-az,strict match
1937602,896839-az,strict match
511498,697162-az,strict match
511500,697324-az,strict match
65558,697596-az,strict match
468900,697616-az,strict match
13395,697341-az,strict match
2014795,697132-az,strict match
2014797,697366-az,strict match
1494405,697616-az,strict match
1809110,697046-az,strict match
1341705,697572-az,strict match
1341706,697721-az,strict match
1237410,697154-az,strict match
2014798,697517-az,strict match
1186092,896838-az,strict match
1609856,697526-az,strict match
210351,697350-az,strict match
202628,697034-az,strict match
190801,697283-az,strict match
1382089,696976-az,strict match
202775,697652-az,strict match
1619375,697536-az,strict match
1619376,697692-az,strict match
188712,1001760-az,strict match
2493992,697697-az,strict match
2014794,697131-az,strict match
1619373,697321-az,strict match
1619823,697419-az,strict match
1679255,697003-az,strict match
992658,697548-az,strict match
1899101,697551-az,strict match
992659,697548-az,strict match
1619372,697290-az,strict match
1679343,697689-az,strict match
1489471,697351-az,strict match
1619374,697360-az,strict match
2014796,697212-az,strict match
992656,697161-az,strict match
2014799,697640-az,strict match
1603706,697041-az,strict match
871996,1228676-az,strict match
202773,1228596-az,strict match
2321259,1228716-az,strict match
2321260,1228616-az,strict match
511501,1228696-az,strict match
44592,486488-az,strict match
28533,334033-az,strict match
1366925,632348-az,strict match
1444332,994322-az,strict match
1366936,632548-az,strict match
1366927,632403-az,strict match
457769,632227-az,strict match
1444333,994329-az,strict match
1366923,1016608-az,strict match
1112309,1008623-az,strict match
1366931,632508-az,strict match
226046,632557-az,strict match
1440438,603441-az,strict match
2100203,632600-az,strict match
1485342,632203-az,strict match
1485345,632254-az,strict match
1366924,632121-az,strict match
457767,632056-az,strict match
226041,632499-az,strict match
1398669,632553-az,strict match
1366935,632531-az,strict match
226035,631899-az,strict match
1485352,632422-az,strict match
226023,392928-az,strict match
763653,632523-az,strict match
1366910,632044-az,strict match
226034,632499-az,strict match
1525733,994450-az,strict match
1112305,632317-az,strict match
1485344,632229-az,strict match
457763,1002817-az,strict match
457764,360690-az,strict match
457772,392928-az,strict match
1366921,898752-az,strict match
1366926,632386-az,strict match
763650,631933-az,strict match
1366911,913435-az,strict match
457773,632449-az,strict match
169068,631899-az,strict match
1366907,631928-az,strict match
457765,631935-az,strict match
2100204,632611-az,strict match
1112304,632590-az,strict match
1485337,632028-az,strict match
1485333,632524-az,strict match
1366915,632177-az,strict match
1366938,632567-az,strict match
2100202,632523-az,strict match
1440444,632302-az,strict match
1485355,632524-az,strict match
457768,632075-az,strict match
1112307,632376-az,strict match
345533,413251-az,strict match
1440439,632121-az,strict match
457822,898997-az,strict match
2100197,1016608-az,strict match
1485338,632114-az,strict match
2100198,631953-az,strict match
2100199,1013965-az,strict match
1485348,632431-az,strict match
1440447,632458-az,strict match
1485358,632615-az,strict match
1485357,632592-az,strict match
1485335,631962-az,strict match
1485349,632365-az,strict match
457775,632509-az,strict match
1440443,632243-az,strict match
1440442,632175-az,strict match
1366937,632562-az,strict match
226048,632613-az,strict match
1440446,994694-az,strict match
1366912,632089-az,strict match
1366909,632031-az,strict match
1440440,632130-az,strict match
1485336,631967-az,strict match
1366959,1226711-az,strict match
1398671,411785-az,strict match
457820,411785-az,strict match
763664,914504-az,strict match
763663,914612-az,strict match
1630283,1008950-az,strict match
1366917,1008971-az,strict match
1485341,360709-az,strict match
457770,360728-az,strict match
1485334,937239-az,strict match
457771,937242-az,strict match
1398666,937240-az,strict match
1485356,360730-az,strict match
1187149,997318-az,strict match
1366918,1009873-az,strict match
226045,1009822-az,strict match
226026,1009853-az,strict match
176357,997315-az,strict match
226022,1009852-az,strict match
763656,1009846-az,strict match
763655,1009800-az,strict match
1366920,1009852-az,strict match
1485340,1009833-az,strict match
226028,1009847-az,strict match
1485351,1009914-az,strict match
763651,1009852-az,strict match
226025,1009857-az,strict match
1366908,1009866-az,strict match
763660,1009495-az,strict match
226029,1009846-az,strict match
763652,1009859-az,strict match
1398667,1002803-az,strict match
226042,1009923-az,strict match
226032,1009863-az,strict match
226047,1009909-az,strict match
1366929,1009814-az,strict match
763654,1009802-az,strict match
226033,392871-az,strict match
1366932,1009828-az,strict match
1398668,1009926-az,strict match
763659,1009933-az,strict match
222007,1009922-az,strict match
1485353,1009819-az,strict match
457776,392926-az,strict match
1398665,1009875-az,strict match
1485343,1009872-az,strict match
226020,1009877-az,strict match
226024,1009855-az,strict match
1366930,1009796-az,strict match
226038,997316-az,strict match
1485339,1009804-az,strict match
226027,1009861-az,strict match
1485347,1009799-az,strict match
1485350,1009824-az,strict match
226039,1009823-az,strict match
457766,392920-az,strict match
1366913,1009797-az,strict match
763657,1009830-az,strict match
226030,1009812-az,strict match
1485354,1009825-az,strict match
763658,1009835-az,strict match
457792,728743-az,strict match
457791,728727-az,strict match
457790,728718-az,strict match
457793,728755-az,strict match
1366954,728728-az,strict match
457762,631860-az,strict match
457761,344219-az,strict match
457788,724744-az,strict match
691792,724743-az,strict match
457804,816454-az,strict match
457802,816452-az,strict match
692719,341687-az,strict match
169069,666583-az,strict match
763668,666586-az,strict match
1366948,666587-az,strict match
1366941,666573-az,strict match
1366944,666573-az,strict match
1366945,666573-az,strict match
1366942,666573-az,strict match
1366946,666577-az,strict match
1366939,666567-az,strict match
1366940,666571-az,strict match
1366947,666580-az,strict match
358668,809290-az,strict match
1366958,1008353-az,strict match
457799,809295-az,strict match
1366961,866510-az,strict match
1398670,866508-az,strict match
457800,999687-az,strict match
358664,758826-az,strict match
457784,679819-az,strict match
763980,994794-az,strict match
1366952,679814-az,strict match
763662,994795-az,strict match
457783,679811-az,strict match
1366953,679815-az,strict match
537137,853339-az,strict match
283749,853343-az,strict match
457806,853332-az,strict match
1630285,853331-az,strict match
1630284,1009431-az,strict match
457808,853341-az,strict match
1630287,853340-az,strict match
457807,853336-az,strict match
1366964,853330-az,strict match
537135,413219-az,strict match
228874,675159-az,strict match
1920476,1014261-az,strict match
1366950,675162-az,strict match
1366949,675161-az,strict match
457781,675164-az,strict match
1366960,1010250-az,strict match
270114,432070-az,strict match
2042472,432051-az,strict match
376439,761784-az,strict match
376434,761730-az,strict match
983595,761695-az,strict match
376441,854849-az,strict match
669666,761853-az,strict match
983610,761789-az,strict match
983617,761799-az,strict match
983618,761799-az,strict match
983615,761793-az,strict match
110556,761807-az,strict match
983621,761812-az,strict match
983622,761814-az,strict match
983623,761808-az,strict match
983624,761818-az,strict match
983625,761821-az,strict match
983597,761735-az,strict match
89413,761866-az,strict match
376438,761770-az,strict match
983614,606939-az,strict match
983605,761747-az,strict match
110560,606941-az,strict match
358666,761737-az,strict match
555707,761855-az,strict match
983606,761748-az,strict match
983627,761854-az,strict match
983604,761805-az,strict match
983601,761725-az,strict match
89411,761851-az,strict match
376433,761706-az,strict match
983598,761707-az,strict match
376436,761758-az,strict match
97094,761758-az,strict match
983609,761762-az,strict match
983611,761789-az,strict match
983613,761691-az,strict match
983596,761735-az,strict match
376435,761741-az,strict match
89412,761750-az,strict match
983620,761805-az,strict match
983628,761868-az,strict match
376437,761768-az,strict match
225691,761717-az,strict match
376440,761830-az,strict match
98012,859652-az,strict match
362598,853403-az,strict match
1574130,853406-az,strict match
153321,853412-az,strict match
153323,853413-az,strict match
190882,853411-az,strict match
153458,853403-az,strict match
190878,853404-az,strict match
190879,853406-az,strict match
664071,475188-az,strict match
2071548,491230-az,strict match
664072,475207-az,strict match
664047,1225588-az,strict match
457778,656100-az,strict match
664038,411958-az,strict match
300841,715810-az,strict match
664029,392888-az,strict match
664011,853689-az,strict match
763965,771722-az,strict match
664874,411700-az,strict match
224274,860254-az,strict match
2292746,456007-az,strict match
98039,905105-az,strict match
264437,338591-az,strict match
2512106,637917-az,strict match
2512109,422446-az,strict match
664007,845282-az,strict match
1862636,845284-az,strict match
97874,468654-az,strict match
1898853,468670-az,strict match
81991,468677-az,strict match
97873,468657-az,strict match
97875,468660-az,strict match
359814,637938-az,strict match
2071408,994456-az,strict match
500441,679824-az,strict match
500440,679824-az,strict match
537124,679824-az,strict match
2071409,994455-az,strict match
225673,377666-az,strict match
115933,412290-az,strict match
359876,411725-az,strict match
95372,748910-az,strict match
95373,748911-az,strict match
264410,475841-az,strict match
375094,608526-az,strict match
1222240,603803-az,strict match
2071406,603800-az,strict match
115923,678065-az,strict match
115930,678090-az,strict match
115928,603806-az,strict match
115929,678086-az,strict match
486140,603816-az,strict match
486118,678010-az,strict match
1678024,1001571-az,strict match
486129,678060-az,strict match
486130,678060-az,strict match
486117,678009-az,strict match
115917,678008-az,strict match
81976,678048-az,strict match
500749,678056-az,strict match
500754,603832-az,strict match
1678023,603822-az,strict match
486422,603790-az,strict match
486134,678080-az,strict match
648806,678028-az,strict match
1539861,603807-az,strict match
500752,603817-az,strict match
486122,678029-az,strict match
1678022,1001731-az,strict match
115938,678003-az,strict match
500741,603792-az,strict match
649186,678006-az,strict match
486142,678093-az,strict match
